filename,bucket,damage,backend,exit,err_class,stderr_head
fuzz_00383_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00384_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00384_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00384_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00385_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00385_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00385_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00386_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 22:1"
fuzz_00386_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 22:1"
fuzz_00386_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 22:1"
fuzz_00387_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00387_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00387_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00388_valid.t27,valid,ok,rust,0,ok,
fuzz_00388_valid.t27,valid,ok,zig,0,ok,
fuzz_00388_valid.t27,valid,ok,c,0,ok,
fuzz_00389_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00389_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00389_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00390_valid.t27,valid,ok,rust,0,ok,
fuzz_00390_valid.t27,valid,ok,zig,0,ok,
fuzz_00390_valid.t27,valid,ok,c,0,ok,
fuzz_00391_valid.t27,valid,ok,rust,0,ok,
fuzz_00391_valid.t27,valid,ok,zig,0,ok,
fuzz_00391_valid.t27,valid,ok,c,0,ok,
fuzz_00392_valid.t27,valid,ok,rust,0,ok,
fuzz_00392_valid.t27,valid,ok,zig,0,ok,
fuzz_00392_valid.t27,valid,ok,c,0,ok,
fuzz_00393_malformed.t27,malformed,bad-return-arrow,rust,0,ok,
fuzz_00393_malformed.t27,malformed,bad-return-arrow,zig,0,ok,
fuzz_00393_malformed.t27,malformed,bad-return-arrow,c,0,ok,
fuzz_00394_semi-valid.t27,semi-valid,arity-swap/no-op,rust,0,ok,
fuzz_00394_semi-valid.t27,semi-valid,arity-swap/no-op,zig,0,ok,
fuzz_00394_semi-valid.t27,semi-valid,arity-swap/no-op,c,0,ok,
fuzz_00395_valid.t27,valid,ok,rust,0,ok,
fuzz_00395_valid.t27,valid,ok,zig,0,ok,
fuzz_00395_valid.t27,valid,ok,c,0,ok,
fuzz_00396_valid.t27,valid,ok,rust,0,ok,
fuzz_00396_valid.t27,valid,ok,zig,0,ok,
fuzz_00396_valid.t27,valid,ok,c,0,ok,
fuzz_00397_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00397_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00397_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00398_valid.t27,valid,ok,rust,0,ok,
fuzz_00398_valid.t27,valid,ok,zig,0,ok,
fuzz_00398_valid.t27,valid,ok,c,0,ok,
fuzz_00399_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00399_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00399_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00400_valid.t27,valid,ok,rust,0,ok,
fuzz_00400_valid.t27,valid,ok,zig,0,ok,
fuzz_00400_valid.t27,valid,ok,c,0,ok,
fuzz_00401_valid.t27,valid,ok,rust,0,ok,
fuzz_00401_valid.t27,valid,ok,zig,0,ok,
fuzz_00401_valid.t27,valid,ok,c,0,ok,
fuzz_00402_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 22:1"
fuzz_00402_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 22:1"
fuzz_00402_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 22:1"
fuzz_00403_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 24:1"
fuzz_00403_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 24:1"
fuzz_00403_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 24:1"
fuzz_00404_valid.t27,valid,ok,rust,0,ok,
fuzz_00404_valid.t27,valid,ok,zig,0,ok,
fuzz_00404_valid.t27,valid,ok,c,0,ok,
fuzz_00405_semi-valid.t27,semi-valid,arity-swap/no-op,rust,0,ok,
fuzz_00405_semi-valid.t27,semi-valid,arity-swap/no-op,zig,0,ok,
fuzz_00405_semi-valid.t27,semi-valid,arity-swap/no-op,c,0,ok,
fuzz_00406_valid.t27,valid,ok,rust,0,ok,
fuzz_00406_valid.t27,valid,ok,zig,0,ok,
fuzz_00406_valid.t27,valid,ok,c,0,ok,
fuzz_00407_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00407_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00407_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00408_valid.t27,valid,ok,rust,0,ok,
fuzz_00408_valid.t27,valid,ok,zig,0,ok,
fuzz_00408_valid.t27,valid,ok,c,0,ok,
fuzz_00409_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00409_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00409_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00410_semi-valid.t27,semi-valid,arity-swap/no-op,rust,0,ok,
fuzz_00410_semi-valid.t27,semi-valid,arity-swap/no-op,zig,0,ok,
fuzz_00410_semi-valid.t27,semi-valid,arity-swap/no-op,c,0,ok,
fuzz_00411_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00411_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00411_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00412_semi-valid.t27,semi-valid,arity-inflate,rust,0,ok,
fuzz_00412_semi-valid.t27,semi-valid,arity-inflate,zig,0,ok,
fuzz_00412_semi-valid.t27,semi-valid,arity-inflate,c,0,ok,
fuzz_00413_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00413_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00413_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00414_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00414_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00414_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00415_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00415_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00415_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00416_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00416_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00416_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00417_valid.t27,valid,ok,rust,0,ok,
fuzz_00417_valid.t27,valid,ok,zig,0,ok,
fuzz_00417_valid.t27,valid,ok,c,0,ok,
fuzz_00418_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00418_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00418_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00419_valid.t27,valid,ok,rust,0,ok,
fuzz_00419_valid.t27,valid,ok,zig,0,ok,
fuzz_00419_valid.t27,valid,ok,c,0,ok,
fuzz_00420_valid.t27,valid,ok,rust,0,ok,
fuzz_00420_valid.t27,valid,ok,zig,0,ok,
fuzz_00420_valid.t27,valid,ok,c,0,ok,
fuzz_00421_valid.t27,valid,ok,rust,0,ok,
fuzz_00421_valid.t27,valid,ok,zig,0,ok,
fuzz_00421_valid.t27,valid,ok,c,0,ok,
fuzz_00422_semi-valid.t27,semi-valid,arity-inflate,rust,0,ok,
fuzz_00422_semi-valid.t27,semi-valid,arity-inflate,zig,0,ok,
fuzz_00422_semi-valid.t27,semi-valid,arity-inflate,c,0,ok,
fuzz_00423_valid.t27,valid,ok,rust,0,ok,
fuzz_00423_valid.t27,valid,ok,zig,0,ok,
fuzz_00423_valid.t27,valid,ok,c,0,ok,
fuzz_00424_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00424_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00424_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00425_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00425_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00425_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00426_valid.t27,valid,ok,rust,0,ok,
fuzz_00426_valid.t27,valid,ok,zig,0,ok,
fuzz_00426_valid.t27,valid,ok,c,0,ok,
fuzz_00427_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00427_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00427_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00428_valid.t27,valid,ok,rust,0,ok,
fuzz_00428_valid.t27,valid,ok,zig,0,ok,
fuzz_00428_valid.t27,valid,ok,c,0,ok,
fuzz_00429_valid.t27,valid,ok,rust,0,ok,
fuzz_00429_valid.t27,valid,ok,zig,0,ok,
fuzz_00429_valid.t27,valid,ok,c,0,ok,
fuzz_00430_valid.t27,valid,ok,rust,0,ok,
fuzz_00430_valid.t27,valid,ok,zig,0,ok,
fuzz_00430_valid.t27,valid,ok,c,0,ok,
fuzz_00431_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00431_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00431_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00432_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00432_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00432_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00433_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00433_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00433_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00434_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00434_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00434_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00435_valid.t27,valid,ok,rust,0,ok,
fuzz_00435_valid.t27,valid,ok,zig,0,ok,
fuzz_00435_valid.t27,valid,ok,c,0,ok,
fuzz_00436_valid.t27,valid,ok,rust,0,ok,
fuzz_00436_valid.t27,valid,ok,zig,0,ok,
fuzz_00436_valid.t27,valid,ok,c,0,ok,
fuzz_00437_semi-valid.t27,semi-valid,arity-inflate,rust,0,ok,
fuzz_00437_semi-valid.t27,semi-valid,arity-inflate,zig,0,ok,
fuzz_00437_semi-valid.t27,semi-valid,arity-inflate,c,0,ok,
fuzz_00438_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00438_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00438_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00439_valid.t27,valid,ok,rust,0,ok,
fuzz_00439_valid.t27,valid,ok,zig,0,ok,
fuzz_00439_valid.t27,valid,ok,c,0,ok,
fuzz_00440_valid.t27,valid,ok,rust,0,ok,
fuzz_00440_valid.t27,valid,ok,zig,0,ok,
fuzz_00440_valid.t27,valid,ok,c,0,ok,
fuzz_00441_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00441_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00441_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00442_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00442_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00442_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00443_valid.t27,valid,ok,rust,0,ok,
fuzz_00443_valid.t27,valid,ok,zig,0,ok,
fuzz_00443_valid.t27,valid,ok,c,0,ok,
fuzz_00444_valid.t27,valid,ok,rust,0,ok,
fuzz_00444_valid.t27,valid,ok,zig,0,ok,
fuzz_00444_valid.t27,valid,ok,c,0,ok,
fuzz_00445_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00445_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00445_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00446_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00446_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00446_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00447_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00447_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00447_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00448_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 13:1"
fuzz_00448_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 13:1"
fuzz_00448_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 13:1"
fuzz_00449_malformed.t27,malformed,bad-return-arrow,rust,0,ok,
fuzz_00449_malformed.t27,malformed,bad-return-arrow,zig,0,ok,
fuzz_00449_malformed.t27,malformed,bad-return-arrow,c,0,ok,
fuzz_00450_valid.t27,valid,ok,rust,0,ok,
fuzz_00450_valid.t27,valid,ok,zig,0,ok,
fuzz_00450_valid.t27,valid,ok,c,0,ok,
fuzz_00451_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00451_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00451_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00452_valid.t27,valid,ok,rust,0,ok,
fuzz_00452_valid.t27,valid,ok,zig,0,ok,
fuzz_00452_valid.t27,valid,ok,c,0,ok,
fuzz_00453_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00453_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00453_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00454_valid.t27,valid,ok,rust,0,ok,
fuzz_00454_valid.t27,valid,ok,zig,0,ok,
fuzz_00454_valid.t27,valid,ok,c,0,ok,
fuzz_00455_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00455_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00455_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00456_valid.t27,valid,ok,rust,0,ok,
fuzz_00456_valid.t27,valid,ok,zig,0,ok,
fuzz_00456_valid.t27,valid,ok,c,0,ok,
fuzz_00457_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00457_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00457_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00458_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00458_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00458_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00459_valid.t27,valid,ok,rust,0,ok,
fuzz_00459_valid.t27,valid,ok,zig,0,ok,
fuzz_00459_valid.t27,valid,ok,c,0,ok,
fuzz_00460_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00460_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00460_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00461_valid.t27,valid,ok,rust,0,ok,
fuzz_00461_valid.t27,valid,ok,zig,0,ok,
fuzz_00461_valid.t27,valid,ok,c,0,ok,
fuzz_00462_valid.t27,valid,ok,rust,0,ok,
fuzz_00462_valid.t27,valid,ok,zig,0,ok,
fuzz_00462_valid.t27,valid,ok,c,0,ok,
fuzz_00463_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00463_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00463_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00464_valid.t27,valid,ok,rust,0,ok,
fuzz_00464_valid.t27,valid,ok,zig,0,ok,
fuzz_00464_valid.t27,valid,ok,c,0,ok,
fuzz_00465_valid.t27,valid,ok,rust,0,ok,
fuzz_00465_valid.t27,valid,ok,zig,0,ok,
fuzz_00465_valid.t27,valid,ok,c,0,ok,
fuzz_00466_valid.t27,valid,ok,rust,0,ok,
fuzz_00466_valid.t27,valid,ok,zig,0,ok,
fuzz_00466_valid.t27,valid,ok,c,0,ok,
fuzz_00467_semi-valid.t27,semi-valid,arity-swap/no-op,rust,0,ok,
fuzz_00467_semi-valid.t27,semi-valid,arity-swap/no-op,zig,0,ok,
fuzz_00467_semi-valid.t27,semi-valid,arity-swap/no-op,c,0,ok,
fuzz_00468_valid.t27,valid,ok,rust,0,ok,
fuzz_00468_valid.t27,valid,ok,zig,0,ok,
fuzz_00468_valid.t27,valid,ok,c,0,ok,
fuzz_00469_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00469_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00469_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00470_valid.t27,valid,ok,rust,0,ok,
fuzz_00470_valid.t27,valid,ok,zig,0,ok,
fuzz_00470_valid.t27,valid,ok,c,0,ok,
fuzz_00471_semi-valid.t27,semi-valid,arity-swap/no-op,rust,0,ok,
fuzz_00471_semi-valid.t27,semi-valid,arity-swap/no-op,zig,0,ok,
fuzz_00471_semi-valid.t27,semi-valid,arity-swap/no-op,c,0,ok,
fuzz_00472_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00472_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00472_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00473_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00473_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00473_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00474_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00474_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00474_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00475_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00475_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00475_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00476_malformed.t27,malformed,bad-return-arrow,rust,0,ok,
fuzz_00476_malformed.t27,malformed,bad-return-arrow,zig,0,ok,
fuzz_00476_malformed.t27,malformed,bad-return-arrow,c,0,ok,
fuzz_00477_semi-valid.t27,semi-valid,arity-swap/no-op,rust,0,ok,
fuzz_00477_semi-valid.t27,semi-valid,arity-swap/no-op,zig,0,ok,
fuzz_00477_semi-valid.t27,semi-valid,arity-swap/no-op,c,0,ok,
fuzz_00478_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00478_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00478_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00479_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00479_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00479_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00480_valid.t27,valid,ok,rust,0,ok,
fuzz_00480_valid.t27,valid,ok,zig,0,ok,
fuzz_00480_valid.t27,valid,ok,c,0,ok,
fuzz_00481_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00481_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00481_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00482_valid.t27,valid,ok,rust,0,ok,
fuzz_00482_valid.t27,valid,ok,zig,0,ok,
fuzz_00482_valid.t27,valid,ok,c,0,ok,
fuzz_00483_valid.t27,valid,ok,rust,0,ok,
fuzz_00483_valid.t27,valid,ok,zig,0,ok,
fuzz_00483_valid.t27,valid,ok,c,0,ok,
fuzz_00484_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 20:1"
fuzz_00484_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 20:1"
fuzz_00484_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 20:1"
fuzz_00485_valid.t27,valid,ok,rust,0,ok,
fuzz_00485_valid.t27,valid,ok,zig,0,ok,
fuzz_00485_valid.t27,valid,ok,c,0,ok,
fuzz_00486_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00486_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00486_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00487_valid.t27,valid,ok,rust,0,ok,
fuzz_00487_valid.t27,valid,ok,zig,0,ok,
fuzz_00487_valid.t27,valid,ok,c,0,ok,
fuzz_00488_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00488_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00488_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00489_valid.t27,valid,ok,rust,0,ok,
fuzz_00489_valid.t27,valid,ok,zig,0,ok,
fuzz_00489_valid.t27,valid,ok,c,0,ok,
fuzz_00490_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00490_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00490_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00491_valid.t27,valid,ok,rust,0,ok,
fuzz_00491_valid.t27,valid,ok,zig,0,ok,
fuzz_00491_valid.t27,valid,ok,c,0,ok,
fuzz_00492_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00492_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00492_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00493_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00493_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00493_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00494_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00494_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00494_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00495_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00495_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00495_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00496_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00496_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00496_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00497_valid.t27,valid,ok,rust,0,ok,
fuzz_00497_valid.t27,valid,ok,zig,0,ok,
fuzz_00497_valid.t27,valid,ok,c,0,ok,
fuzz_00498_valid.t27,valid,ok,rust,0,ok,
fuzz_00498_valid.t27,valid,ok,zig,0,ok,
fuzz_00498_valid.t27,valid,ok,c,0,ok,
fuzz_00499_valid.t27,valid,ok,rust,0,ok,
fuzz_00499_valid.t27,valid,ok,zig,0,ok,
fuzz_00499_valid.t27,valid,ok,c,0,ok,
fuzz_00500_valid.t27,valid,ok,rust,0,ok,
fuzz_00500_valid.t27,valid,ok,zig,0,ok,
fuzz_00500_valid.t27,valid,ok,c,0,ok,
fuzz_00501_valid.t27,valid,ok,rust,0,ok,
fuzz_00501_valid.t27,valid,ok,zig,0,ok,
fuzz_00501_valid.t27,valid,ok,c,0,ok,
fuzz_00502_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00502_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00502_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00503_valid.t27,valid,ok,rust,0,ok,
fuzz_00503_valid.t27,valid,ok,zig,0,ok,
fuzz_00503_valid.t27,valid,ok,c,0,ok,
fuzz_00504_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00504_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00504_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00505_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00505_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00505_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00506_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00506_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00506_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00507_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00507_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00507_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00508_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00508_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00508_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00509_valid.t27,valid,ok,rust,0,ok,
fuzz_00509_valid.t27,valid,ok,zig,0,ok,
fuzz_00509_valid.t27,valid,ok,c,0,ok,
fuzz_00510_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00510_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00510_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00511_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00511_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00511_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00512_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00512_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00512_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00513_malformed.t27,malformed,bad-return-arrow,rust,0,ok,
fuzz_00513_malformed.t27,malformed,bad-return-arrow,zig,0,ok,
fuzz_00513_malformed.t27,malformed,bad-return-arrow,c,0,ok,
